gw_key,distance_threshold,outlier_threshold,remove_intersections,gw_latitude,gw_longitude,gw_altitude
40,5000.0,0,0,61.27355583333333,22.355416138888888,0.0
6,5000.0,1,0,61.482467578332326,23.67760025423512,0.0
15,5000.0,1,0,61.46374952137327,23.482968343751754,0.0
30,5000.0,1,0,61.37634957695962,23.0201187870855,0.0
36,5000.0,1,0,61.2320786920432,22.67258414303098,0.0
6,5000.0,2,0,61.482467578332326,23.67760025423512,0.0
15,5000.0,2,0,61.46374952137327,23.482968343751754,0.0
36,5000.0,2,0,61.2320786920432,22.67258414303098,0.0
6,5000.0,3,0,61.482467578332326,23.67760025423512,0.0
6,5000.0,0,1,61.482467578332326,23.67760025423512,0.0
15,5000.0,0,1,61.46374952137327,23.482968343751754,0.0
24,5000.0,0,1,61.476639722222224,23.33223580555555,0.0
30,5000.0,0,1,61.37634957695962,23.0201187870855,0.0
32,5000.0,0,1,61.32881833333334,22.84736944444445,0.0
36,5000.0,0,1,61.2320786920432,22.67258414303098,0.0
40,5000.0,0,1,61.27355583333333,22.355416138888888,0.0
6,5000.0,1,1,61.482467578332326,23.67760025423512,0.0
15,5000.0,1,1,61.46374952137327,23.482968343751754,0.0
30,5000.0,1,1,61.37634957695962,23.0201187870855,0.0
36,5000.0,1,1,61.2320786920432,22.67258414303098,0.0
6,5000.0,2,1,61.482467578332326,23.67760025423512,0.0
15,5000.0,2,1,61.46374952137327,23.482968343751754,0.0
36,5000.0,2,1,61.2320786920432,22.67258414303098,0.0
6,5000.0,3,1,61.482467578332326,23.67760025423512,0.0
6,5500.0,0,0,61.482467238876744,23.67759403677413,0.0
21,5500.0,0,0,61.45281890401967,23.461662962834396,0.0
10,5500.0,0,0,61.47026555555557,23.52483741666667,0.0
26,5500.0,0,0,61.476639722222224,23.33223580555555,0.0
38,5500.0,0,0,61.37634601635089,23.020104611123628,0.0
40,5500.0,0,0,61.32881833333334,22.84736944444445,0.0
46,5500.0,0,0,61.23207262985378,22.672575606835732,0.0
50,5500.0,0,0,61.27355583333333,22.355416138888888,0.0
6,5500.0,1,0,61.482467238876744,23.67759403677413,0.0
21,5500.0,1,0,61.45281890401967,23.461662962834396,0.0
38,5500.0,1,0,61.37634601635089,23.020104611123628,0.0
46,5500.0,1,0,61.23207262985378,22.672575606835732,0.0
6,5500.0,2,0,61.482467238876744,23.67759403677413,0.0
46,5500.0,2,0,61.23207262985378,22.672575606835732,0.0
6,5500.0,3,0,61.482467238876744,23.67759403677413,0.0
6,5500.0,0,1,61.482467238876744,23.67759403677413,0.0
21,5500.0,0,1,61.45281890401967,23.461662962834396,0.0
10,5500.0,0,1,61.47026555555557,23.52483741666667,0.0
26,5500.0,0,1,61.476639722222224,23.33223580555555,0.0
38,5500.0,0,1,61.37634601635089,23.020104611123628,0.0
40,5500.0,0,1,61.32881833333334,22.84736944444445,0.0
46,5500.0,0,1,61.23207262985378,22.672575606835732,0.0
50,5500.0,0,1,61.27355583333333,22.355416138888888,0.0
6,5500.0,1,1,61.482467238876744,23.67759403677413,0.0
21,5500.0,1,1,61.45281890401967,23.461662962834396,0.0
38,5500.0,1,1,61.37634601635089,23.020104611123628,0.0
46,5500.0,1,1,61.23207262985378,22.672575606835732,0.0
6,5500.0,2,1,61.482467238876744,23.67759403677413,0.0
46,5500.0,2,1,61.23207262985378,22.672575606835732,0.0
6,5500.0,3,1,61.482467238876744,23.67759403677413,0.0
6,6000.0,0,0,61.48246686709164,23.677587227167244,0.0
21,6000.0,0,0,61.4528155086639,23.46167852935371,0.0
10,6000.0,0,0,61.47026555555557,23.52483741666667,0.0
26,6000.0,0,0,61.476639722222224,23.33223580555555,0.0
38,6000.0,0,0,61.37634211663503,23.02008908507021,0.0
40,6000.0,0,0,61.32881833333334,22.84736944444445,0.0
46,6000.0,0,0,61.23206599031372,22.67256625767678,0.0
50,6000.0,0,0,61.27355583333333,22.355416138888888,0.0
6,6000.0,1,0,61.48246686709164,23.677587227167244,0.0
21,6000.0,1,0,61.4528155086639,23.46167852935371,0.0
38,6000.0,1,0,61.37634211663503,23.02008908507021,0.0
46,6000.0,1,0,61.23206599031372,22.67256625767678,0.0
6,6000.0,2,0,61.48246686709164,23.677587227167244,0.0
46,6000.0,2,0,61.23206599031372,22.67256625767678,0.0
6,6000.0,3,0,61.48246686709164,23.677587227167244,0.0
6,6000.0,0,1,61.48246686709164,23.677587227167244,0.0
21,6000.0,0,1,61.4528155086639,23.46167852935371,0.0
10,6000.0,0,1,61.47026555555557,23.52483741666667,0.0
26,6000.0,0,1,61.476639722222224,23.33223580555555,0.0
38,6000.0,0,1,61.37634211663503,23.02008908507021,0.0
40,6000.0,0,1,61.32881833333334,22.84736944444445,0.0
46,6000.0,0,1,61.23206599031372,22.67256625767678,0.0
50,6000.0,0,1,61.27355583333333,22.355416138888888,0.0
6,6000.0,1,1,61.48246686709164,23.677587227167244,0.0
21,6000.0,1,1,61.4528155086639,23.46167852935371,0.0
38,6000.0,1,1,61.37634211663503,23.02008908507021,0.0
46,6000.0,1,1,61.23206599031372,22.67256625767678,0.0
6,6000.0,2,1,61.48246686709164,23.677587227167244,0.0
46,6000.0,2,1,61.23206599031372,22.67256625767678,0.0
6,6000.0,3,1,61.48246686709164,23.677587227167244,0.0
8,6500.0,0,0,61.48080529829457,23.64149331317032,0.0
23,6500.0,0,0,61.452811818057874,23.461695449485998,0.0
28,6500.0,0,0,61.476639722222224,23.33223580555555,0.0
40,6500.0,0,0,61.37633787781163,23.020072208925296,0.0
42,6500.0,0,0,61.32881833333334,22.84736944444445,0.0
48,6500.0,0,0,61.232058773423226,22.67255609555611,0.0
52,6500.0,0,0,61.27355583333333,22.355416138888888,0.0
8,6500.0,1,0,61.48080529829457,23.64149331317032,0.0
23,6500.0,1,0,61.452811818057874,23.461695449485998,0.0
40,6500.0,1,0,61.37633787781163,23.020072208925296,0.0
48,6500.0,1,0,61.232058773423226,22.67255609555611,0.0
8,6500.0,2,0,61.48080529829457,23.64149331317032,0.0
48,6500.0,2,0,61.232058773423226,22.67255609555611,0.0
8,6500.0,3,0,61.48080529829457,23.64149331317032,0.0
8,6500.0,0,1,61.48080529829457,23.64149331317032,0.0
23,6500.0,0,1,61.452811818057874,23.461695449485998,0.0
28,6500.0,0,1,61.476639722222224,23.33223580555555,0.0
40,6500.0,0,1,61.37633787781163,23.020072208925296,0.0
42,6500.0,0,1,61.32881833333334,22.84736944444445,0.0
48,6500.0,0,1,61.232058773423226,22.67255609555611,0.0
52,6500.0,0,1,61.27355583333333,22.355416138888888,0.0
8,6500.0,1,1,61.48080529829457,23.64149331317032,0.0
23,6500.0,1,1,61.452811818057874,23.461695449485998,0.0
40,6500.0,1,1,61.37633787781163,23.020072208925296,0.0
48,6500.0,1,1,61.232058773423226,22.67255609555611,0.0
8,6500.0,2,1,61.48080529829457,23.64149331317032,0.0
48,6500.0,2,1,61.232058773423226,22.67255609555611,0.0
8,6500.0,3,1,61.48080529829457,23.64149331317032,0.0
8,7000.0,0,0,61.48080499776018,23.64148662648644,0.0
12,7000.0,0,0,61.442388333333334,23.4855235,0.0
29,7000.0,0,0,61.4632775,23.437638638888888,0.0
34,7000.0,0,0,61.476639722222224,23.33223580555555,0.0
46,7000.0,0,0,61.37633329988026,23.02005398268886,0.0
48,7000.0,0,0,61.32881833333334,22.84736944444445,0.0
54,7000.0,0,0,61.23205097918249,22.67254512047585,0.0
58,7000.0,0,0,61.27355583333333,22.355416138888888,0.0
8,7000.0,1,0,61.48080499776018,23.64148662648644,0.0
46,7000.0,1,0,61.37633329988026,23.02005398268886,0.0
54,7000.0,1,0,61.23205097918249,22.67254512047585,0.0
8,7000.0,2,0,61.48080499776018,23.64148662648644,0.0
54,7000.0,2,0,61.23205097918249,22.67254512047585,0.0
8,7000.0,3,0,61.48080499776018,23.64148662648644,0.0
8,7000.0,0,1,61.48080499776018,23.64148662648644,0.0
12,7000.0,0,1,61.442388333333334,23.4855235,0.0
29,7000.0,0,1,61.4632775,23.437638638888888,0.0
34,7000.0,0,1,61.476639722222224,23.33223580555555,0.0
46,7000.0,0,1,61.37633329988026,23.02005398268886,0.0
48,7000.0,0,1,61.32881833333334,22.84736944444445,0.0
54,7000.0,0,1,61.23205097918249,22.67254512047585,0.0
58,7000.0,0,1,61.27355583333333,22.355416138888888,0.0
8,7000.0,1,1,61.48080499776018,23.64148662648644,0.0
46,7000.0,1,1,61.37633329988026,23.02005398268886,0.0
54,7000.0,1,1,61.23205097918249,22.67254512047585,0.0
8,7000.0,2,1,61.48080499776018,23.64148662648644,0.0
54,7000.0,2,1,61.23205097918249,22.67254512047585,0.0
8,7000.0,3,1,61.48080499776018,23.64148662648644,0.0
8,7500.0,0,0,61.48080467496355,23.641479444483252,0.0
12,7500.0,0,0,61.442388333333334,23.4855235,0.0
34,7500.0,0,0,61.4699646854451,23.385013150929648,0.0
50,7500.0,0,0,61.36594802084576,22.96015367558873,0.0
57,7500.0,0,0,61.24118885288169,22.61660914670238,0.0
62,7500.0,0,0,61.27355583333333,22.355416138888888,0.0
8,7500.0,1,0,61.48080467496355,23.641479444483252,0.0
34,7500.0,1,0,61.4699646854451,23.385013150929648,0.0
50,7500.0,1,0,61.36594802084576,22.96015367558873,0.0
57,7500.0,1,0,61.24118885288169,22.61660914670238,0.0
8,7500.0,2,0,61.48080467496355,23.641479444483252,0.0
50,7500.0,2,0,61.36594802084576,22.96015367558873,0.0
57,7500.0,2,0,61.24118885288169,22.61660914670238,0.0
8,7500.0,3,0,61.48080467496355,23.641479444483252,0.0
8,7500.0,0,1,61.48080467496355,23.641479444483252,0.0
12,7500.0,0,1,61.442388333333334,23.4855235,0.0
34,7500.0,0,1,61.4699646854451,23.385013150929648,0.0
50,7500.0,0,1,61.36594802084576,22.96015367558873,0.0
57,7500.0,0,1,61.24118885288169,22.61660914670238,0.0
62,7500.0,0,1,61.27355583333333,22.355416138888888,0.0
8,7500.0,1,1,61.48080467496355,23.641479444483252,0.0
34,7500.0,1,1,61.4699646854451,23.385013150929648,0.0
50,7500.0,1,1,61.36594802084576,22.96015367558873,0.0
57,7500.0,1,1,61.24118885288169,22.61660914670238,0.0
8,7500.0,2,1,61.48080467496355,23.641479444483252,0.0
50,7500.0,2,1,61.36594802084576,22.96015367558873,0.0
57,7500.0,2,1,61.24118885288169,22.61660914670238,0.0
8,7500.0,3,1,61.48080467496355,23.641479444483252,0.0
8,8000.0,0,0,61.46688435181316,23.621763676172428,0.0
18,8000.0,0,0,61.4632775,23.437638638888888,0.0
42,8000.0,0,0,61.476639722222224,23.33223580555555,0.0
58,8000.0,0,0,61.365944815209616,22.96013415251072,0.0
64,8000.0,0,0,61.23974182504669,22.687236954848995,0.0
67,8000.0,0,0,61.1977488888889,22.64844913888889,0.0
72,8000.0,0,0,61.27355583333333,22.355416138888888,0.0
8,8000.0,1,0,61.46688435181316,23.621763676172428,0.0
58,8000.0,1,0,61.365944815209616,22.96013415251072,0.0
64,8000.0,1,0,61.23974182504669,22.687236954848995,0.0
8,8000.0,2,0,61.46688435181316,23.621763676172428,0.0
58,8000.0,2,0,61.365944815209616,22.96013415251072,0.0
8,8000.0,3,0,61.46688435181316,23.621763676172428,0.0
8,8000.0,0,1,61.46688435181316,23.621763676172428,0.0
18,8000.0,0,1,61.4632775,23.437638638888888,0.0
42,8000.0,0,1,61.476639722222224,23.33223580555555,0.0
58,8000.0,0,1,61.365944815209616,22.96013415251072,0.0
64,8000.0,0,1,61.23974182504669,22.687236954848995,0.0
67,8000.0,0,1,61.1977488888889,22.64844913888889,0.0
72,8000.0,0,1,61.27355583333333,22.355416138888888,0.0
8,8000.0,1,1,61.46688435181316,23.621763676172428,0.0
58,8000.0,1,1,61.365944815209616,22.96013415251072,0.0
64,8000.0,1,1,61.23974182504669,22.687236954848995,0.0
8,8000.0,2,1,61.46688435181316,23.621763676172428,0.0
58,8000.0,2,1,61.365944815209616,22.96013415251072,0.0
8,8000.0,3,1,61.46688435181316,23.621763676172428,0.0
8,8500.0,0,0,61.46688302929017,23.62174891217971,0.0
15,8500.0,0,0,61.4632775,23.437638638888888,0.0
37,8500.0,0,0,61.476639722222224,23.33223580555555,0.0
60,8500.0,0,0,61.36594140275496,22.9601133698665,0.0
66,8500.0,0,0,61.23973150644204,22.68722958351397,0.0
69,8500.0,0,0,61.1977488888889,22.64844913888889,0.0
74,8500.0,0,0,61.27355583333333,22.355416138888888,0.0
8,8500.0,1,0,61.46688302929017,23.62174891217971,0.0
60,8500.0,1,0,61.36594140275496,22.9601133698665,0.0
66,8500.0,1,0,61.23973150644204,22.68722958351397,0.0
8,8500.0,2,0,61.46688302929017,23.62174891217971,0.0
60,8500.0,2,0,61.36594140275496,22.9601133698665,0.0
8,8500.0,3,0,61.46688302929017,23.62174891217971,0.0
8,8500.0,0,1,61.46688302929017,23.62174891217971,0.0
15,8500.0,0,1,61.4632775,23.437638638888888,0.0
37,8500.0,0,1,61.476639722222224,23.33223580555555,0.0
60,8500.0,0,1,61.36594140275496,22.9601133698665,0.0
66,8500.0,0,1,61.23973150644204,22.68722958351397,0.0
69,8500.0,0,1,61.1977488888889,22.64844913888889,0.0
74,8500.0,0,1,61.27355583333333,22.355416138888888,0.0
8,8500.0,1,1,61.46688302929017,23.62174891217971,0.0
60,8500.0,1,1,61.36594140275496,22.9601133698665,0.0
66,8500.0,1,1,61.23973150644204,22.68722958351397,0.0
8,8500.0,2,1,61.46688302929017,23.62174891217971,0.0
60,8500.0,2,1,61.36594140275496,22.9601133698665,0.0
8,8500.0,3,1,61.46688302929017,23.62174891217971,0.0
12,9000.0,0,0,61.47735534268158,23.597857778168212,0.0
39,9000.0,0,0,61.476639722222224,23.33223580555555,0.0
62,9000.0,0,0,61.36593778348117,22.96009132765368,0.0
66,9000.0,0,0,61.26642444444445,22.696800444444445,0.0
70,9000.0,0,0,61.21319611111112,22.67778783333333,0.0
73,9000.0,0,0,61.1977488888889,22.64844913888889,0.0
78,9000.0,0,0,61.27355583333333,22.355416138888888,0.0
12,9000.0,1,0,61.47735534268158,23.597857778168212,0.0
62,9000.0,1,0,61.36593778348117,22.96009132765368,0.0
12,9000.0,2,0,61.47735534268158,23.597857778168212,0.0
62,9000.0,2,0,61.36593778348117,22.96009132765368,0.0
12,9000.0,3,0,61.47735534268158,23.597857778168212,0.0
12,9000.0,0,1,61.47735534268158,23.597857778168212,0.0
39,9000.0,0,1,61.476639722222224,23.33223580555555,0.0
62,9000.0,0,1,61.36593778348117,22.96009132765368,0.0
66,9000.0,0,1,61.26642444444445,22.696800444444445,0.0
70,9000.0,0,1,61.21319611111112,22.67778783333333,0.0
73,9000.0,0,1,61.1977488888889,22.64844913888889,0.0
78,9000.0,0,1,61.27355583333333,22.355416138888888,0.0
12,9000.0,1,1,61.47735534268158,23.597857778168212,0.0
62,9000.0,1,1,61.36593778348117,22.96009132765368,0.0
12,9000.0,2,1,61.47735534268158,23.597857778168212,0.0
62,9000.0,2,1,61.36593778348117,22.96009132765368,0.0
12,9000.0,3,1,61.47735534268158,23.597857778168212,0.0
12,9500.0,0,0,61.47735495414669,23.59784887073,0.0
39,9500.0,0,0,61.476639722222224,23.33223580555555,0.0
62,9500.0,0,0,61.37630532358553,23.01994260013505,0.0
72,9500.0,0,0,61.26331244670361,22.74767887785952,0.0
75,9500.0,0,0,61.27355583333333,22.355416138888888,0.0
12,9500.0,1,0,61.47735495414669,23.59784887073,0.0
62,9500.0,1,0,61.37630532358553,23.01994260013505,0.0
72,9500.0,1,0,61.26331244670361,22.74767887785952,0.0
12,9500.0,2,0,61.47735495414669,23.59784887073,0.0
72,9500.0,2,0,61.26331244670361,22.74767887785952,0.0
12,9500.0,3,0,61.47735495414669,23.59784887073,0.0
72,9500.0,3,0,61.26331244670361,22.74767887785952,0.0
12,9500.0,0,1,61.47735495414669,23.59784887073,0.0
39,9500.0,0,1,61.476639722222224,23.33223580555555,0.0
62,9500.0,0,1,61.37630532358553,23.01994260013505,0.0
72,9500.0,0,1,61.26331244670361,22.74767887785952,0.0
75,9500.0,0,1,61.27355583333333,22.355416138888888,0.0
12,9500.0,1,1,61.47735495414669,23.59784887073,0.0
62,9500.0,1,1,61.37630532358553,23.01994260013505,0.0
72,9500.0,1,1,61.26331244670361,22.74767887785952,0.0
12,9500.0,2,1,61.47735495414669,23.59784887073,0.0
72,9500.0,2,1,61.26331244670361,22.74767887785952,0.0
12,9500.0,3,1,61.47735495414669,23.59784887073,0.0
72,9500.0,3,1,61.26331244670361,22.74767887785952,0.0
9,10000.0,0,0,61.49048765215131,23.59383313103899,0.0
39,10000.0,0,0,61.476639722222224,23.33223580555555,0.0
62,10000.0,0,0,61.37629871099487,23.019916273350173,0.0
72,10000.0,0,0,61.26330424583208,22.74765398557064,0.0
75,10000.0,0,0,61.27355583333333,22.355416138888888,0.0
9,10000.0,1,0,61.49048765215131,23.59383313103899,0.0
62,10000.0,1,0,61.37629871099487,23.019916273350173,0.0
72,10000.0,1,0,61.26330424583208,22.74765398557064,0.0
9,10000.0,2,0,61.49048765215131,23.59383313103899,0.0
72,10000.0,2,0,61.26330424583208,22.74765398557064,0.0
9,10000.0,3,0,61.49048765215131,23.59383313103899,0.0
72,10000.0,3,0,61.26330424583208,22.74765398557064,0.0
9,10000.0,0,1,61.49048765215131,23.59383313103899,0.0
39,10000.0,0,1,61.476639722222224,23.33223580555555,0.0
62,10000.0,0,1,61.37629871099487,23.019916273350173,0.0
72,10000.0,0,1,61.26330424583208,22.74765398557064,0.0
75,10000.0,0,1,61.27355583333333,22.355416138888888,0.0
9,10000.0,1,1,61.49048765215131,23.59383313103899,0.0
62,10000.0,1,1,61.37629871099487,23.019916273350173,0.0
72,10000.0,1,1,61.26330424583208,22.74765398557064,0.0
9,10000.0,2,1,61.49048765215131,23.59383313103899,0.0
72,10000.0,2,1,61.26330424583208,22.74765398557064,0.0
9,10000.0,3,1,61.49048765215131,23.59383313103899,0.0
72,10000.0,3,1,61.263304245832074,22.747653985570636,0.0
